date_incident,annee,mois,jour,jour_semaine,saison_cyclonique,zone_cotiere,region,district,commune,lon_geocode,lat_geocode,source_geocode,type_incident,description,personnes_concernees,deces
2022-07-18,2022,7,18,0,0,ANTALAHA A TOAMASINA,ANALANJIROFO,,2 à bord,49.600721,-16.904546,original,ACC_NAUFRAGE,Le lundi 18 juillet 2022 vers 05h45 du matin deux pêcheurs à bord de leur pirogue respective ont quitté le fokontany Ambinany Soanierana Ivongo malgré l’avis de mauvais temps annoncé par les autorités locales. Vers 11h à leur retour pour rejoindre les côtes l’une des pirogues a chaviré en raison du vent fort d’importantes vagues ont emporté un des occupants de l’embarcation. Les autres pêcheurs se sont mis à sa recherche de ce dernier qui a été finalement trouvé en vie à 3km au large. Aucune perte en vie humaine ni dégât matériel n'est à déplorer lors de cet incident.,,
2022-07-22,2022,7,22,4,0,BESALAMPY A MOROMBE,MELAKY,,11 à bord,43.694368,-17.385735,original,ACC_DISPARITION,Des informations transmises au CFIM par l’APMF et après recoupements auprès de la famille des victimes ce 22 juillet 2022 une pirogue en bois baptisée EXOTIC de couleur bleue avec bandes rouge et blanc munie de voile blanche avec 11 pêcheurs à bord a quitté Mahajanga le 22 juin 2022 pour aller pêcher aux alentours de Besalampy et Maintirano. Dans leurs habitudes ces pêcheurs reviennent après 15 à 20 jours de pêche en mer mais cette fois ci ils n’étaient pas rentrés. La famille des pêcheurs a alors alerté l’APMF régional de Mahajanga le 18 juillet 2022 pour les aider dans les recherches. Le CFIM a déjà diffusé l’information aux institutions concernées locales et dans la région de l’Afrique orientale.,,
2022-07-26,2022,7,26,1,0,ANTALAHA A TOAMASINA,ANALANJIROFO,,,49.591928,-16.917803,original,ACC_NAUFRAGE,Le 22 juillet 2022 une pirogue en bois avec moteur a quitté le quartier d’Antsiraka dans le district de Soanierana Ivongo pour rallier Lokintsy Île Boraha. Lors de son départ à 15 mètres de la plage cette embarcation a coulé et à cet effet les personnes à bord ont pu nager pour rejoindre le lieu de départ. Elles étaient saines et sauves. Cette embarcation a été récupérée et a déjà été remise à son propriétaire. Le Détachement de la Marine Nationale de Sainte-Marie responsable dans cette zone maritime a renforcé ses contrôles en mer.,,
2022-07-27,2022,7,27,2,0,BESALAMPY A MOROMBE,MELAKY,,,44.408064,-16.729087,original,ACC_NAUFRAGE,Le 27 juillet 2022 vers 17heures un boutre baptisé BONNE FAMILLE a été victime de naufrage. Ce boutre avait à bord 6 membres d’équipage et a été chargé de 80 balles de raphia pesant 4 tonnes 100 sacs de maïs pesant 5 tonnes et 100 cageots vides. L'accident s'est produit au large du quartier Afolaha fokontany Makadany CR Ankasakasa district de Besalampy. Il a quitté le port de Besalampy le 24 juillet 2022 pour rallier le port de Mahajanga. La coque de cette embarcation s’est brisée partiellement après avoir percuté un banc de sable et l’irruption de l’eau dans ce boutre est la cause principale de ce naufrage. Toutefois l’équipage a pu le déplacer jusqu’à la rive. Aucune perte de vie n'a été observée mais le préjudice est considérable pour le propriétaire car presque la totalité des cargaisons a été engloutie par la mer.,,
2022-07-30,2022,7,30,5,0,ANTALAHA A TOAMASINA,ANALANJIROFO,,6 à bord_1mort,49.809437,-17.089293,original,ACC_NAUFRAGE,Le 29 juillet 2022 vers 21h30 une embarcation en bois appelée « kapakapa » baptisée BRASANIA chargée de planches en bois avec six personnes à bord dont quatre équipages et deux passagers a fait naufrage dans la partie du fokontany de Vohilava district de Nosy Boraha. Ce navire a quitté le fokontany de Sahabevava district de Soanierana Ivongo pour rallier Nosy Boraha. Après avoir été avisées les autorités locales se sont rendues sur les lieux pour constat. L’équipe de l’APMF a effectué l’opération SAR avec le Détachement Marine de Sainte Marie. Cinq personnes sont rescapées tandis qu’une personne a disparue. Selon les rescapés le navire a heurté un récif et par la suite il a coulé dans cet endroit.,,
2022-08-04,2022,8,4,3,0,CAP D'AMBRE A ANTALAHA,,,,49.283702,-12.279167,original,POLMAR,Le 08 avril 2022 au port d’Antsiranana un tuyau de transfert souterrain a fuité en laissant propager du carburant à la surface. Le déversement a été estimé à moins de 50m3. Grâce à l’intervention des éléments de la Marine Nationale BANA (Base Navale d’Antsiranana) l’OLEP (Organe de Lutte contre l'Evénement de Pollution marine) l’APMF (Agence Portuaire Maritime et Fluvial) ainsi que la société LPSA (Logistique Pétrolière S.A.) l'incident a pu être maîtrisé. La mer a été par la suite nettoyée.,,
2022-08-05,2022,8,5,4,0,NOSY BE ET ENVIRONS,NORD,,,48.260461,-13.334513,original,ACC_PANNE,Le 08 mai 2022 vers 10 heures le navire passager BOUROIKOU N° 20 002 71 avec six (06) membres d’équipage de pavillon Comorien était à la dérive au large de Nosy Be. En partance de Mutsamudu (Comores) le 06 mai 2022 à destination de Mahajanga ledit navire a subi une panne mécanique suite au mauvais temps et a dérivé vers Nosy Be. L’APMF l’a arraisonné et avec la décision unanime avec la Douane la Police Nationale et la Gendarmerie Nationale ce navire a été refoulé et escorté par la Marine Nationale jusqu’à sa sortie de la zone maritime de Nosy Be le 09 mai 2022. Le navire s’est dirigé vers Mahajanga et était arrivé au large du port le 11 mai 2022 à 23 heures mais les autorités portuaires et maritimes locales ont également refusé son entrée au Port. Une équipe médicale est montée à bord pour procéder à une analyse PCR du Covid-19 aux 6 membres de l’équipage. Le 13 mai 2022 un problème technique sur le navire a été rapporté par l’équipage. Le consignataire a négocié avec les Autorités portuaires que le navire puisse y effectuer les réparations avant de repartir. Le 27 mai 2022 à Mahajanga le navire passager est entré en carénage. ,,
2022-08-05,2022,8,5,4,0,CAP D'AMBRE A ANTALAHA,NORD,,,50.006686,-13.361875,original,ACC_PANNE,Le 08 mai 2022 vers 23 heures le navire cargo malagasy M/S SHISSIWANI –II avec 10 membres d’équipage IM DS 20 021 a échoué sur un récif corallien à Ambavalapasy au large du port de Vohémar. Ce navire a quitté le port de Vohémar le 08 avril 2022 vers 0800C pour rejoindre le port de Toamasina mais faute de panne technique du moteur le navire était en dérive jusqu’à Nosy Ankao où il a pu faire un mouillage. Suite à une longue durée de dépannage à cet endroit le 08 mai 2022 le navire a quitté le lieu de mouillage à destination du port de Vohémar pour y effectuer un entretien normal mais a subi une nouvelle panne technique entrainant l’échouage sur le récif. Le 12 mai 2022 une équipe de plongeur professionnelle va descendre sur place pour diagnostiquer la situation et de définir la nouvelle technique à adopter pour déséchouer ce navire.,,
2022-08-06,2022,8,6,5,0,,,,,44.806079,-26.933163,original,ACC,En provenance du port de Kakinada Inde le 23 Mai 2022 vers 10h UTC le navire cargo NAVDHENU SUN MMSI 419095900 pavillon Inde est entré dans la ZEE de Madagascar le 04 juin 2022 vers 09:42:42 UTC. Ce navire est à la dérive maitrisée depuis le 05 juin 2022 vers 19:35:40C au large à environ 48 nautiques (8890 km) au sud du port d’Ehoala à Taolagnaro à cause du problème mécanique du moteur. Réparé le 07 juin 2022 vers 23H24C ledit navire a repris son cap vers le port Durban en Afrique du Sud. Le 08 juin 2022 vers 12H46MnC le navire cargo s’est trouvé en transit au Sud de Madagascar à 69 nautiques (12778 km) au Sud-Est du cap Sainte Marie avec une vitesse de 45 nœuds.,,
2022-08-06,2022,8,6,5,0,CAP D'AMBRE A BESALAMPY,,,village d’Antsanitia,46.418809,-15.564907,original,SAR,Le 05 juin 2022 matin 15 pêcheurs du village d’Antsanitia CR Belobaka district de Mahajanga II étaient partis à bord d’une embarcation traditionnelle en bois équipée de moteur hors-bord pour pêcher en mer. Le même jour vers 17h du soir le moteur de l’embarcation a été tombé en panne à environ 22 nautiques (40 km) au large dudit village. A cet effet l’un des pêcheurs a communiqué par téléphone à sa femme les coordonnées GPS de leur position pour trouver des solutions pour leurs secourir en mer. Alerté par la dame l’équipe SAR de l’APMF Mahajanga a pris la vedette d’un particulier ayant une puissance de 300 chevaux x 2 permettant d’embarquer plusieurs individus. Arrivés sur le lieu d’incident vers 22h30 ils sont embarqués à bord de la vedette et ramenés vers Antsanitia tandis que leur embarcation a été abandonnée en mer à cause du mauvais temps (vagues plus de 2.5 m vent plus de 25 nœuds).,,
2022-09-25,2022,9,25,6,0,CAP D'AMBRE A BESALAMPY,,,nosy Makamby,45.917225,-15.71477,original,SAR,Le 23 Septembre 2022 l’APMF de Mahajanga a reçu une alerte de détresse émanant d’un boutre baptisé LAZAMAHASOA MIKARAMA II. Ayant reçu l’alerte l’APMF et l’équipe de la Sécurité Civile « Tanora Vonona Hampandroso ny Faritra Boeny (TVHFB) ont déployé deux vedettes pour récupérer les passagers. Le boutre a été ainsi trouvé au nord du Nosy Makamba au Sud-Ouest de Mahajanga. Tous les passagers ont été transbordés dans la vedette rapide. Le 24 septembre 2022 vers midi ils ont été ramenés à terre à Mahajanga sains et saufs.,,
2022-09-30,2022,9,30,4,0,CAP D'AMBRE A MAHANORO,,,Ambalakininina,48.800494,-19.907389,original,ACC_ECHOUAGE,Le vendredi 30 septembre 2022 vers 20h00 le navire transporteur de marchandises FIHAVANA-NA pavillon Malagasy chargé des sacs de micaLe vendredi 30 septembre 2022 vers 20h00 le chaland transporteur de marchandises FIHAVANANA pavillon Malagasy chargé des sacs de mica en provenance de Fort Dauphin s’est dérouté et a essayé de rallier la côte de Mahanoro à cause d’une insuffisance de gasoil. Au cours de cet accostage ce navire s’est échoué à cause de mauvaise manœuvre perpétrée par le commandant. Il n’a pas pu convenablement tenir l’ancre et le navire a été porté par le courant et les vagues vers le bord de la mer. L’équipe de l’APMF s’est rendu sur les lieux de l’incident entre Ambalakininina et Antarafina district Mahanoro pour effectuer un constat. Aucune perte de vie ni blessure n’a été observée. Toutefois la mer est rentrée à l’intérieur du navire. Les dix (10) équipages sont en cours de réparation car ils ont l’intention de reprendre leur voyage vers Toamasina. Aucune menace de marée noire n’a été rapportée jusqu’ici. Dans la matinée du 06 octobre 2022 un engin d’une entreprise de construction de route locale a essayé le déséchouage mais sans résultat à cause des fortes houles. en provenance de Fort Dauphin a été dérouté et a essayé de rallier la côte de Mahanoro. Au cours de cet accostage ce navire s’est échoué à cause de mauvaise manœuvre perpétrée par le commandant. Il n’a pas pu convenablement tenir l’ancre et le navire a été porté par le courant et les vagues vers le bord de la mer. Selon les autorités policières de cette ville ce navire était obligé de rallier la côte à cause de l’insuffisance de gas-oil. L’équipe de l’APMF s’est rendu sur les lieux de l’incident entre Ambalakininina et Antarafina district Mahanoro pour effectuer un constat. Aucune perte de vie ni blessure. Toutefois depuis le vendredi les eaux sont entrées à l’intérieur de ce navire. Les dix (10) équipages sont en cours de réparation car ils ont l’intention de reprendre leur voyage vers Toamasina.,,
2022-10-19,2022,10,19,2,0,CAP D'AMBRE A BESALAMPY,,,Betamanga,46.314843,-15.693995,original,ACC_CADAVRE,Le 19 octobre 2022 à l’aube le corps sans vie d’un jeune pêcheur a été trouvé par les riverains à bord de la vedette baptisée GCWG matricule MJ21036 dans le quartier de Betamanga fokontany Amborovy dans la CU Mahajanga. L’embarcation était au mouillage au moment du drame. Ils étaient deux (02) à bord. Le défunt travaillait comme pêcheur à bord de l’embarcation de pêches appartenant à un ressortissant chinois.  Une équipe de la Gendarmerie et le BMH de Mahajanga sont descendus sur le lieu pour constater l’accident. Une corde est attachée sur son coup. L’autopsie effectué par le médecin légiste de la BMH aurait avancé un acte de suicide commis vers 2h du matin.,,
2022-10-31,2022,10,31,0,0,MAHANORO AU CAP SAINTE MARIE,,,,46.999747,-25.046043,original,ACC_NAUFRAGE,Le 31 octobre 2022 entre 05h30 à 06h du matin une pirogue traditionnelle avec quatre (04) pêcheurs à bord a fait naufrage au large de Taolagnaro en raison d’une forte vague. Deux des pêcheurs ont pu nagé jusqu’à la plage de Monseigneur l’un a été trouvé mort tandis que la quatrième demeure introuvable. La DRPEB l’APMF locale le Détachement de la Marine Nationale Taolagnaro et la société minière QMM ont effectué les opérations SAR avec deux (02) vedettes déployées.,,
2022-11-09,2022,11,9,2,1,CAP D'AMBRE A BESALAMPY,,,Ampondrabe,47.7365,-14.617461,original,ACC_COLLISION,Le 11 septembre 2022 dans la soirée dans le détroit d'Ampondrabe Antsohihy à 3km du port une vedette de transport de passagers MAZAVA II est entré en collision avec le boutre de marchandises l’EAU VIVE FENORANO. Le bilan de ce naufrage fait état de 14 passagers sans vie et une dizaine de personnes portées disparues. 5 personnes sont rescapées dont un enfant de 8 ans qui s’est accroché à un sac de charbon et une jeune étudiante de 22 ans. Grace à la présence de la nouvelle représentation de l’APMF à Analalava le boutre en fuite a pu être arrêté cinq heures après la collision. Selon le code pénal et le code maritime les quatre membres de l’équipage devraient être jugés pour « accident mortel » et « délit de fuite ». Quatre personnes parmi les six déférées  au Parquet ont été placées sous Mandat de Dépôt.,,
2022-11-10,2022,11,10,3,1,MAHANORO AU CAP SAINTE MARIE,,,,46.991415,-25.023604,original,ACC_NAUFRAGE,Le 11 octobre 2022 une pirogue traditionnelle avec trois (03) pêcheurs à bord a fait naufrage au large de Taolagnaro. Ces pêcheurs ont quitté la ville à 02h du matin pour pêcher en mer. Frappés par de grosses vagues ils ont perdu le contrôle de la pirogue et ont fini par tomber dans la mer. Deux d’entre eux ont pu s’en sortir en s’accrochant à la pirogue tandis que le troisième a été emporté par le courant marin. Arrivés sur la côte vers 08h du matin les deux rescapés ont alerté les autorités locales qui ont commencé la recherche en mer à 10h du matin. Deux vedettes rapides ont été mobilisées dont l’une appartient à la société minière QMM et l’autre à un pêcheur local. Ce 13 octobre à 12h il n’est pas encore retrouvé et la recherche se poursuit. ,,
2022-11-14,2022,11,14,0,1,CAP D'AMBRE A BESALAMPY,,,Ambolobozo,47.697357,-14.436795,original,ACC_ECHOUAGE,"Le 12 novembre 2022 vers 4h 30 du matin les représentants de l’APMF la Gendarmerie Nationale la Police Nationale et le Maire conduits par Mr le Gouverneur se sont rendus à la plage d’Ambalahonko à environ 30 km au Nord d'Analalava dans la Commune Rurale d'Ambolobozo afin de procéder une constatation d’un navire de pêche avec un moteur de 6 cylindre marque YANNMAR presque neuf de 250 chevaux. Échoué sur la plage d’Ambalahonko il s’agit du navire en fibre de polyester mesurant environ 12 m de long sur 5 m de large ayant 3 m d'hauteur de couleur verte jaune rouge et blanche baptisé IMUL-A-0620-KLT MMSI 417062034. C’est l’embarcation abandonnée par les trois équipages de nationalité Sri lankaise le 27 octobre 2022 à la position 11° 39' 35"" S et 48° 4' 17"" E à environ 46 nautiques au Sud-Est de l’île Glorieuse à cause d’une panne de batterie depuis le 22 octobre 2022. A souligner que le 24 octobre 2022 vers 08h44MnC ce navire a été localisé à environ 6743 nautiques au Nord-Ouest du Cap d’Ambre. Ce bateau a été laissé sur la rive car il a été endommagé par les rochers en attendant sa réparation afin de le ramener à Analalava tandis que les matériaux retrouvés sur le bateau : (03) filets mesurant 1000 m environ et les 2 autres 200 m de chaque - 14 colis de palanques (pêche à la traînée) - 03 colis de bouées ainsi qu'une bouteille de gaz vide ont été confiés aux responsables du fokontany de cette localité. Une enquête a été ouverte et confiée à la Gendarmerie.",,
2022-11-16,2022,11,16,2,1,MAHANORO AU CAP SAINTE MARIE,,,Savana,47.918633,-22.413644,original,ACC_ECHOUAGE,Le 15 novembre 2022 vers 13h un boutre mesurant environ 10m de long sans nom sans immatriculation et sans pavillon a été trouvé par la population du fokontany d’Ambohitsara CR de Savana District de Vohipeno échoué à l’embouchure du fleuve de Matitanana. Aucun membre d’équipage ni document permettant de connaître son identité n'a été trouvé sur place. Informé sur l’incident le Chef de District de Vohipeno est descendu sur le lieu. Et selon le témoignage de la population de ce fokontany ce boutre a fait naufrage en mer la soirée du 14 novembre 2022 et un navire opérant de la pêche INN dans ses environs a mobilisé un autre boutre pour sauver son équipage. Elle a estimé ainsi que ce boutre appartient à ce navire de pêche. Il est laissé sur le lieu d’échouement sous la surveillance du Chef de fokontany locale et l’enquête poursuit.,,
2022-11-22,2022,11,22,1,1,ANTALAHA A TOAMASINA,,,Rantabe,49.650586,-15.700872,original,ACC_CHAVIREMENT,Le 22 novembre 2022 à 10h du matin une coque baptisée TSAPAKA en provenance de Maroantsetra a rencontré une grosse vague en raison du mauvais temps au large de la Commune Rurale de Rantabe District de Maroantsetra. Cette vedette à destination de Mananara Avaratra avec à son bord 23 passagers s’est vue sa vitre brisée ayant conduit le capitaine à couper le moteur. Portée en dérive par les courants marins la coque a fini par se heurter sur un rocher. Six passagers membres du groupe artistique Wawa ont plongé dans l’eau pour essayer de se sauver et ont été emporté par les courants marins. Une coque en partance de Maroantsetra et un boutre de Mananara Avaratra ont été mobilisés pour procéder à la recherche assistés du paquebot P/S HANSEATIC SPIRIT de passage dans la baie d’Antongil qui a déployé sa vedette de sauvetage pour récupérer les victimes secourues saines et sauves.,,
2022-11-30,2022,11,30,2,1,ANTALAHA A TOAMASINA,,,,49.418745,-18.142665,original,ACC_NOYADE,Le 27 novembre 2022 deux hommes âgés de 25 ans et 17 ans ont été emportés par les vagues lors d’une baignade dans la partie du pont de l’hôpital be et la plage du bord Canada. Le sauvetage a été déployé mais en vain. Les corps ont été tous récupérés et les défunts ont été remis à leurs familles respectives.,2 morts ,EST
2022-12-01,2022,12,1,3,1,MAHANORO AU CAP SAINTE MARIE,ATSIMO ATSINANANA,FARAFANGANA,Farafangana,47.835306,-22.797606,original,ACCIDENT_NOYADE,Le 12 janvier 2022 vers 16h les autorités de Farafangana ont été informées de la disparition d’un ressortissant indien après une baignade aux environs de Relax Beach à l'embouchure du fleuve de Manapatrana ; la gendarmerie et l’APMF ont aidé dans la recherche en mer et sur les plages sans découvrir aucun signe de la victime. Le lendemain à partir de 8 heures les riverains ont été sensibilisés et sollicités à fournir des informations qui pourraient aider dans la recherche. 08 plongeurs à bord de vedette rapide ont été déployés avec des gendarmes faisant les recherches le long de la berge jusqu’à la tombée d’une pluie torrentielle. Les recherches ont continué le 14 janvier mais toujours sans aucun résultat jusqu’à ce jour. Des rites ont même été effectués pour demander à la mer de rejeter la victime.,,
2022-12-22,2022,12,22,3,1,ANTALAHA A TOAMASINA,,,,50.283898,-14.902816,original,ACC_INCENDIE,Le 20 décembre 2022 à 14h30m le navire « SIRENE » a pris feu au sud du port d’Antalaha lors d’un essai entrepris par ses 04 membres d’équipage suite à des travaux de réparations qu’ils ont effectués sur ce navire. La cause de l’incendie est une explosion de gaz à son intérieur. Le dommage matériel causé par cet incendie a été très lourd tandis qu’aucune perte de vie humaine n’a été déclarée.,,
2022-12-31,2022,12,31,5,1,MAHANORO AU CAP SAINTE MARIE,,,SAR,48.783666,-20.001311,original,ACC_CHAVIREMENT,Le 29 décembre 2022 un pêcheur de la Commune rurale de Betsizaraina région Antsinanana est parti en mer pour effectuer ses activités quotidiennes. Arrivé au niveau de l’embouchure de la rivière Mangoro vers l'océan Indien son embarcation a été prise au milieu d’immenses vagues et a chaviré. Des recherches ont été menées mais le pêcheur n’a pas encore été retrouvé.,1 MORT,
